ID,AUTHOR NAME,BOOK/SERIES NAME,BOOKS PLEDGED,Link Submitted,Link Type,Submitted ASIN type,Submitted ASIN (Clean),Ebook 1 ASIN,Clean Amazon US link,Direct?,Direct link,International?,Wide?,Image URL (for Rose's use),Kobo Link,Smashwords Link,Google Play Link,Apple Books Link,Barnes & Noble Link
392,J.D. ASTRA,Foundations (Bastion Academy 1),1,https://www.amazon.com/gp/product/B08QCBG3K2,Amazon,Ebook,B08QCBG3K2,B08QCBG3K2,https://www.amazon.com/dp/B08QCBG3K2,FALSE,,FALSE,FALSE,,,,,,
393,DAVID SANCHEZ-PONTON,The Singing Mountain (Dungeon Heart 1),1,https://www.amazon.com/dp/B08P7WNHMQ,Amazon,Ebook,B08P7WNHMQ,B08P7WNHMQ,https://www.amazon.com/dp/B08P7WNHMQ,FALSE,,FALSE,FALSE,,,,,,
394,PLAYWARS,Dungeon Engineer (The Fallen World 1),1,https://www.amazon.com/dp/B0BL1HJBWY,Amazon,Ebook,B0BL1HJBWY,B0BL1HJBWY,https://www.amazon.com/dp/B0BL1HJBWY,FALSE,,FALSE,FALSE,,,,,,
395,EDEN HUDSON,Darkening Skies (Path of the Thunderbird 1),1,https://www.amazon.com/dp/B0BWCBFD43/,Amazon,Ebook,B0BWCBFD43,B0BWCBFD43,https://www.amazon.com/dp/B0BWCBFD43,FALSE,,FALSE,FALSE,,,,,,
396,JAMES A. HUNTER,Rogue Dungeon (The Rogue Dungeon 1),1,https://www.amazon.com/dp/B07FKYZFYD,Amazon,Ebook,B07FKYZFYD,B07FKYZFYD,https://www.amazon.com/dp/B07FKYZFYD,FALSE,,FALSE,FALSE,,,,,,
397,ERIC DONTIGNEY,"Unintended Cultivator, Volume 1",1,https://www.amazon.com/dp/B0CNL13YW8,Amazon,Ebook,B0CNL13YW8,B0CNL13YW8,https://www.amazon.com/dp/B0CNL13YW8,FALSE,,FALSE,FALSE,,,,,,
398,JAMES A HUNTER,Vigil's Justice (Vigil Bound 1),1,https://www.amazon.com/dp/B09PB19TQG,Amazon,Ebook,B09PB19TQG,B09PB19TQG,https://www.amazon.com/dp/B09PB19TQG,FALSE,,FALSE,FALSE,,,,,,
399,WILLIAM MYRL,"The Dark Lord of Crafting, Book 1",1,https://www.amazon.com/dp/B0F22HCGKV,Amazon,Ebook,B0F22HCGKV,B0F22HCGKV,https://www.amazon.com/dp/B0F22HCGKV,FALSE,,FALSE,FALSE,,,,,,
400,JOEDAN WORLEY,Wayspring Wanderer (The Desert Druid 1),1,https://www.amazon.com/dp/B0FK22P2VT,Amazon,Ebook,B0FK22P2VT,B0FK22P2VT,https://www.amazon.com/dp/B0FK22P2VT,FALSE,,FALSE,FALSE,,,,,,
401,JAKOB H. GREIF,"Museum Core, Book 1",1,https://www.amazon.com/dp/B0FR9XPLKB,Amazon,Ebook,B0FR9XPLKB,B0FR9XPLKB,https://www.amazon.com/dp/B0FR9XPLKB,FALSE,,FALSE,FALSE,,,,,,
