ID,AUTHOR NAME,BOOK/SERIES NAME,BOOKS PLEDGED,LINK MUST END IN ASIN,Clean ASIN,Clean Amazon US Link,Wide?,SPFBO/SPSFC?,SPFBO/SPSFC Cohort,Direct?,Direct link,Books available Internationally,International?,Image URL (for Rose's use),Kobo Link,Smashwords Link,Google Play Link,Apple Books Link,Barnes & Noble Link
1,BRYCE O'CONNOR,The Wings of War,5,https://www.amazon.com/dp/B074C9LJT4,B074C9LJT4,https://www.amazon.com/dp/B074C9LJT4,FALSE,TRUE,SPFBO4,FALSE,,,FALSE,"https://m.media-amazon.com/images/I/91OH+3iwEML._CLa|3045,2560|9152kgqRPVL.jpg,81D7UpX5HeL.jpg|0,0,1384,2560+1661,0,1384,2560+692,0,1661,2560_._SY300_.jpg",,,,,
2,BRYCE O'CONNOR,The Shattered Reigns,2,https://www.amazon.com/dp/B082MGDS7X,B082MGDS7X,https://www.amazon.com/dp/B082MGDS7X,FALSE,FALSE,,FALSE,,Book 2,TRUE,"https://m.media-amazon.com/images/I/81clwuvCphL._CLa%7C3208,2400%7C81FSDD454QL.jpg%7C0,0,1600,2400+1608,0,1600,2400_._SY300_.jpg",,,,,
3,BRYCE O'CONNOR,Stormweaver,2,https://www.amazon.com/dp/B08KGT4CLQ,B08KGT4CLQ,https://www.amazon.com/dp/B08KGT4CLQ,FALSE,FALSE,,FALSE,,,FALSE,,,,,,
4,BRYCE O'CONNOR,The Godforged Chronicles,2,https://www.amazon.com/dp/B08DHS3L72,B08DHS3L72,https://www.amazon.com/dp/B08DHS3L72,FALSE,TRUE,SPFBO7 Finalist,FALSE,,,FALSE,"https://m.media-amazon.com/images/I/81KXLz0zCBL._CLa%7C3420,2560%7C91SJS7hpcjL.jpg%7C0,0,1706,2560+1714,0,1706,2560_._SY300_.jpg",,,,,
5,DANIEL B. GREENE,A Witch's Sin,1,https://www.amazon.com/dp/B0C4C36WF7,B0C4C36WF7,https://www.amazon.com/dp/B0C4C36WF7,FALSE,FALSE,,FALSE,,,TRUE,,,,,,
6,LUKE CHMILENKO & GD PENMAN,Savage Dominion,3,https://www.amazon.com/dp/B0CHQXCV6T,B0CHQXCV6T,https://www.amazon.com/dp/B0CHQXCV6T,FALSE,FALSE,,FALSE,,,FALSE,"https://m.media-amazon.com/images/I/91JmE-mXqZS._CLa%7C2933,2400%7C91OcxQKLsqL.jpg,91uIWpCi+EL.jpg%7C0,0,1333,2400+1600,0,1333,2400+666,0,1600,2400_._SY300_.jpg",,,,,
7,SM BOYCE,Wraithblade,3,https://www.amazon.com/dp/B09CN5MXKQ,B09CN5MXKQ,https://www.amazon.com/dp/B09CN5MXKQ,FALSE,FALSE,,FALSE,,Book 1 & 2,TRUE,"https://m.media-amazon.com/images/I/81raK0UVL7L._CLa%7C2933,2400%7C81TlobcFSWL.jpg,81mNtWgt3QL.jpg%7C0,0,1333,2400+1600,0,1333,2400+666,0,1600,2400_._SY300_.jpg",,,,,
8,JEREMY BAI,Requiem for the Stars,1,https://www.amazon.com/dp/B0D9WPFTGV,B0D9WPFTGV,https://www.amazon.com/dp/B0D9WPFTGV,FALSE,FALSE,,FALSE,,,FALSE,,,,,,
9,JEREMY BAI,Heirs of Sun and Storm,2,https://www.amazon.com/dp/B09K48T297,B09K48T297,https://www.amazon.com/dp/B09K48T297,FALSE,FALSE,,FALSE,,,FALSE,"https://m.media-amazon.com/images/I/8155KUTpd6L._CLa%7C3422,2560%7C815bPLyLqeL.jpg%7C0,0,1707,2560+1715,0,1707,2560_._SY300_.jpg",,,,,
10,PHIL TUCKER,Chronicles of the Black Gate: Omnibus,5,https://www.amazon.com/dp/B09HHQ47WN,B09HHQ47WN,https://www.amazon.com/dp/B09HHQ47WN,FALSE,TRUE,SPFBO2 Finalist,FALSE,,,FALSE,,,,,,
11,BEN GALLEY,Emaneska,3,https://www.amazon.com/dp/B09VRB38LB,B09VRB38LB,https://www.amazon.com/dp/B09VRB38LB,FALSE,FALSE,,FALSE,,,FALSE,,,,,,
12,NOBODY103,Mother of Learning,4,https://www.amazon.com/dp/B0CHSJ19J9,B0CHSJ19J9,https://www.amazon.com/dp/B0CHSJ19J9,TRUE,FALSE,,FALSE,,,TRUE,"https://m.media-amazon.com/images/I/81wXfuJFjTL._CLa%7C3129,2560%7C91M8dCork8L.jpg,81NXjG0TyuL.jpg%7C0,0,1422,2560+1707,0,1422,2560+711,0,1707,2560_._SY300_.jpg",https://www.kobo.com/en/ebook/mother-of-learning-arc-1,,https://play.google.com/store/books/details/nobody103_Mother_of_Learning_ARC_1?id=uj1UEAAAQBAJ,https://books.apple.com/book/mother-of-learning-arc-1/id6449432785,https://www.barnesandnoble.com/w/mother-of-learning-nobody103/1143529473?ean=2940160807478
13,ALEXANDER WALES,This Used To Be About Dungeons,1,https://www.amazon.com/dp/B0CFN5GZPM,B0CFN5GZPM,https://www.amazon.com/dp/B0CFN5GZPM,FALSE,FALSE,,FALSE,,,FALSE,,,,,,
14,DAVID ESTES & BEN GALLEY,Demon's Reign,2,https://www.amazon.com/dp/B0BJBFVPX4,B0BJBFVPX4,https://www.amazon.com/dp/B0BJBFVPX4,FALSE,FALSE,,FALSE,,,FALSE,,,,,,
15,DAVID ESTES & GD PENMAN,The Last King,3,https://www.amazon.com/dp/B0BKN6FH6G,B0BKN6FH6G,https://www.amazon.com/dp/B0BKN6FH6G,FALSE,FALSE,,FALSE,,,FALSE,"https://m.media-amazon.com/images/I/81+ODtIgvkL._CLa%7C3109,2560%7C81+AR-LdUWL.jpg,81Pg2llrkTL.jpg%7C0,0,1413,2560+1696,0,1413,2560+706,0,1696,2560_._SY300_.jpg",,,,,
16,J. R. SNYDER,Sin Eater Tales,2,https://www.amazon.com/dp/B0C6NPL8DN,B0C6NPL8DN,https://www.amazon.com/dp/B0C6NPL8DN,TRUE,TRUE,SPFBO7,FALSE,,,TRUE,"https://m.media-amazon.com/images/I/818aOcrMb3L._CLa%7C3208,2560%7C81d7ej8G5tL.jpg%7C0,0,1600,2560+1608,0,1600,2560_._SY300_.jpg",https://www.kobo.com/en/ebook/a-season-of-ravens-1,,https://play.google.com/store/books/details/J_R_Snyder_A_Season_of_Ravens?id=8moiEQAAQBAJ,https://books.apple.com/book/a-season-of-ravens/id6695762347,
17,TRUDIE SKIES,The Cruel Gods,2,https://www.amazon.com/dp/B09HKYPPZ4,B09HKYPPZ4,https://www.amazon.com/dp/B09HKYPPZ4,FALSE,TRUE,SPFBO8 Finalist,FALSE,,Book 1,TRUE,"https://m.media-amazon.com/images/I/81K0+G8YZCL._CLa%7C2933,2560%7C81xbHPci7YL.jpg,916sSlZ821L.jpg%7C0,0,1333,2560+1600,0,1333,2560+666,0,1600,2560_._SY300_.jpg",,,,,
18,MICHAEL MICHEL,The Price of Power,1,https://www.amazon.com/Price-Power-Book-1/dp/B0BTKZPNF9,B0BTKZPNF9,https://www.amazon.com/dp/B0BTKZPNF9,FALSE,TRUE,SPFBO9 Semi-finalist,FALSE,,,TRUE,,,,,,
19,MICHAEL MICHEL,Way of the Wizard,1,https://www.amazon.com/Way-Wizard-Michael-Michel-ebook/dp/B0CZ96FTV9,B0CZ96FTV9,https://www.amazon.com/dp/B0CZ96FTV9,FALSE,FALSE,,FALSE,,,TRUE,,,,,,
20,STEVEN HEALT,The Amboy Series,3,https://www.amazon.com/dp/B09446886L,B09446886L,https://www.amazon.com/dp/B09446886L,FALSE,TRUE,SPSFC2,FALSE,,,TRUE,"https://m.media-amazon.com/images/I/81Hlu7JZPyL._CLa%7C3122,2560%7C91pTm5t-3IL.jpg,91EhE2uebnS.jpg%7C0,0,1419,2560+1703,0,1419,2560+709,0,1703,2560_._SY300_.jpg",,,,,
21,STEVEN HEALT,Plain Striders: An Amboy Novella,1,https://www.amazon.com/Plain-Striders-Amboy-Novella-ebook/dp/B0C7B2RK53,B0C7B2RK53,https://www.amazon.com/dp/B0C7B2RK53,FALSE,FALSE,,FALSE,,,TRUE,,,,,,
22,DAVID MUSK,Aeonica,3,https://www.amazon.com/dp/B0B5CFB1WZ,B0B5CFB1WZ,https://www.amazon.com/dp/B0B5CFB1WZ,FALSE,TRUE,SPFBOX,FALSE,,Book 2,TRUE,"https://m.media-amazon.com/images/I/71E23DYo8GL._CLa%7C2940,2560%7C81v2Bseg-EL.jpg,91l0s9cJzNL.jpg%7C0,0,1336,2560+1604,0,1336,2560+668,0,1604,2560_._SY300_.jpg",,,,,
23,CL JARVIS,The Edinburgh Doctrines,2,https://www.amazon.com/dp/B0BSCLZSGW,B0BSCLZSGW,https://www.amazon.com/dp/B0BSCLZSGW,FALSE,TRUE,SPFBO9,FALSE,,,FALSE,"https://m.media-amazon.com/images/I/71aJE7b8bNL._CLa%7C2291,2000%7C81F0TVhtlKL.jpg,71JGWc1+0YL.jpg%7C0,0,1041,2000+1250,0,1041,2000+520,0,1250,2000_._SY300_.jpg",,,,,
24,CL JARVIS,Dark City Rising,1,https://www.amazon.com/dp/B0C576JFWT,B0C576JFWT,https://www.amazon.com/dp/B0C576JFWT,FALSE,FALSE,,FALSE,,,FALSE,,,,,,
25,CASEY WHITE,Silvertongue,1,https://www.amazon.com/dp/B07NTR9YY4,B07NTR9YY4,https://www.amazon.com/dp/B07NTR9YY4,FALSE,TRUE,SPFBO5,FALSE,,,TRUE,,,,,,
26,CASEY WHITE,The Unceasing Mistress,1,https://www.amazon.com/dp/B0CJH9BLTY,B0CJH9BLTY,https://www.amazon.com/dp/B0CJH9BLTY,FALSE,TRUE,SPSFC4,FALSE,,,FALSE,,,,,,
27,CASEY WHITE,Roots and Steel,1,https://www.amazon.com/dp/B09ZRNYHMM,B09ZRNYHMM,https://www.amazon.com/dp/B09ZRNYHMM,FALSE,TRUE,SPFBO9,FALSE,,,FALSE,,,,,,
28,TESSA HASTJARJANTO,Tales of Lunis Aquaria,1,https://www.amazon.com/dp/B07NNRCCCR,B07NNRCCCR,https://www.amazon.com/dp/B07NNRCCCR,TRUE,FALSE,,FALSE,,,TRUE,,https://www.kobo.com/en/ebook/tales-of-lunis-aquaria,https://www.smashwords.com/books/view/929893,https://play.google.com/store/books/details/Tessa_Hastjarjanto_Tales_of_Lunis_Aquaria?id=twCQDwAAQBAJ,https://books.apple.com/book/tales-of-lunis-aquaria/id1457378753,https://www.barnesandnoble.com/w/tales-of-lunis-aquaria-tessa-hastjarjanto/1130993512?ean=2940156023479
29,TESSA HASTJARJANTO,Infernal Contracts,3,https://www.amazon.com/dp/B08R8Z9M4J,B08R8Z9M4J,https://www.amazon.com/dp/B08R8Z9M4J,TRUE,FALSE,,FALSE,,,TRUE,"https://m.media-amazon.com/images/I/81VdVnWD6eL._CLa%7C3129,2560%7C91bR7aLgeHL.jpg,91RkF6tx2+L.jpg%7C0,0,1422,2560+1707,0,1422,2560+711,0,1707,2560_._SY300_.jpg",https://www.kobo.com/en/ebook/devil-s-deal-7,https://www.smashwords.com/books/view/1060753,https://play.google.com/store/books/details/Tessa_Hastjarjanto_Devil_s_Deal?id=6MgQEAAAQBAJ,https://books.apple.com/book/devils-deal/id1599344334,https://www.barnesandnoble.com/w/devils-deal-tessa-hastjarjanto/1132395791?ean=2940165108235
30,TESSA HASTJARJANTO,Undine's Blessing,1,https://www.amazon.com/dp/B0CTGHQPDZ,B0CTGHQPDZ,https://www.amazon.com/dp/B0CTGHQPDZ,TRUE,TRUE,SPFBOX Semi-finalist,FALSE,,,TRUE,,https://www.kobo.com/en/ebook/undine-s-blessing,https://www.smashwords.com/books/view/1514177,https://play.google.com/store/books/details/Tessa_Hastjarjanto_Undine_s_Blessing?id=NQ7xEAAAQBAJ,https://books.apple.com/book/undines-blessing/id64773168866,https://www.barnesandnoble.com/w/undines-blessing-tessa-hastjarjanto/1144780212?ean=2940167677524
31,TESSA HASTJARJANTO,A Dress To Kill For,1,https://www.amazon.com/dp/B0DGQGMKMJ,B0DGQGMKMJ,https://www.amazon.com/dp/B0DGQGMKMJ,TRUE,FALSE,,FALSE,,,TRUE,,https://www.kobo.com/en/ebook/a-dress-to-kill-for,https://www.smashwords.com/books/view/1616433,https://play.google.com/store/books/details/Tessa_Hastjarjanto_A_Dress_to_Kill_For?id=WLYgEQAAQBAJ,https://books.apple.com/book/a-dress-to-kill-for/id6673914793,https://www.barnesandnoble.com/w/a-dress-to-kill-for-tessa-hastjarjanto/1146281613?ean=2940167730571
32,CAT RECTOR,Coal Gets In Your Veins,1,https://www.amazon.com/dp/B0D3YLFRHL,B0D3YLFRHL,https://www.amazon.com/dp/B0D3YLFRHL,TRUE,FALSE,,FALSE,,,TRUE,,https://www.kobo.com/en/ebook/coal-gets-in-your-veins,https://www.smashwords.com/books/view/1563571,,https://books.apple.com/book/coal-gets-in-your-veins/id6502578885,https://www.barnesandnoble.com/w/coal-gets-in-your-veins-cat-rector/1145586169?ean=2940179566403
33,CAT RECTOR,The Goddess of Nothing At All,1,https://www.amazon.com/dp/B095HZGZTX,B095HZGZTX,https://www.amazon.com/dp/B095HZGZTX,TRUE,TRUE,SPFBO8,FALSE,,,TRUE,,https://www.kobo.com/en/ebook/the-goddess-of-nothing-at-all,,,,https://www.barnesandnoble.com/w/the-goddess-of-nothing-at-all-cat-rector/1139455032?ean=9781988931098
34,S.A. KLOPFENSTEIN,The Shadow Watch Saga,1,https://www.amazon.com/dp/B09S6NDPC5,B09S6NDPC5,https://www.amazon.com/dp/B09S6NDPC5,FALSE,TRUE,SPFBO5,FALSE,,,TRUE,,,,,,
35,S.A. KLOPFENSTEIN,Pantheon: Rogue System,1,https://www.amazon.com/dp/B0DMV7X3YL,B0DMV7X3YL,https://www.amazon.com/dp/B0DMV7X3YL,FALSE,TRUE,SPFBO9,FALSE,,,TRUE,,,,,,
36,DREW MONTGOMERY,The Conqueror's Plague,1,https://www.amazon.com/dp/B0CTHRJW3V,B0CTHRJW3V,https://www.amazon.com/dp/B0CTHRJW3V,FALSE,FALSE,,FALSE,,,FALSE,,,,,,
37,DREW MONTGOMERY,Gods of the Deep,1,https://www.amazon.com/Gods-Deep-Drew-Montgomery-ebook/dp/B0B53VSXZR,B0B53VSXZR,https://www.amazon.com/dp/B0B53VSXZR,FALSE,TRUE,SPFBO9,FALSE,,,FALSE,,,,,,
38,DREW MONTGOMERY,The Last Dragonkeeper,1,https://www.amazon.com/Last-Dragonkeeper-Chronicles-Book-ebook/dp/B093ZGTFLY,B093ZGTFLY,https://www.amazon.com/dp/B093ZGTFLY,FALSE,TRUE,SPFBO8,FALSE,,,FALSE,,,,,,
39,DREW MONTGOMERY,The Burial,1,https://www.amazon.com/Burial-Drew-Montgomery-ebook/dp/B08HY7G82Y,B08HY7G82Y,https://www.amazon.com/dp/B08HY7G82Y,FALSE,TRUE,SPFBO7,FALSE,,,FALSE,,,,,,
40,DREW MONTGOMERY,The Darkest Corners,1,https://www.amazon.com/Darkest-Corners-Story-Collection-ebook/dp/B09HQ6X39Y,B09HQ6X39Y,https://www.amazon.com/dp/B09HQ6X39Y,FALSE,FALSE,,FALSE,,,FALSE,,,,,,
41,DREW MONTGOMERY,Taika Town,1,https://www.amazon.com/Taika-Town-Drew-Montgomery-ebook/dp/B07J3PBR24,B07J3PBR24,https://www.amazon.com/dp/B07J3PBR24,FALSE,TRUE,SPFBO5,FALSE,,,FALSE,,,,,,
